area_sqm,building_year,num_rooms,has_elevator,has_parking,has_storage,price(in_toman),floor_number,district
85,1394,2,Yes,Yes,Yes,127058000,,پونک
96,1403,2,Yes,Yes,Yes,23000000000,55.0,گیشا (کوی نصر)
78,1401,2,Yes,Yes,Yes,9300000000,46.0,شهرک پرواز
69,1380,2,No,Yes,Yes,6999999999,2.0,المهدی
103,1403,3,Yes,Yes,Yes,6850000000,25.0,استاد معین
136,1392,3,Yes,Yes,Yes,18300000000,55.0,سنایی
160,1402,3,Yes,Yes,Yes,13000000000,4.0,دریاچه شهدای خلیج فارس
160,1402,3,Yes,Yes,Yes,243750000,,قلهک
148,1403,3,Yes,Yes,Yes,21750000000,22.0,دریان‌نو
144,1389,3,Yes,Yes,Yes,18870000000,45.0,شهرک غرب
101,1403,2,Yes,Yes,Yes,6700000000,9.0,شادمهر
72,1385,2,Yes,Yes,Yes,5180000000,6.0,تهران‌سر
85,1390,2,Yes,Yes,Yes,9100000000,35.0,شمس‌آباد
127,1403,3,Yes,Yes,Yes,3810000000,2530.0,چیتگر
150,1387,3,Yes,Yes,Yes,18300000000,35.0,یوسف‌آباد
130,1388,3,Yes,Yes,Yes,18000000000,4.0,شهرک غرب
47,1403,1,Yes,No,Yes,82978000,,استاد معین
127,1394,2,Yes,Yes,Yes,86614000,,حافظیه
9,1385,2,Yes,Yes,Yes,18500000000,1.0,ولنجک
132,1403,3,Yes,Yes,Yes,8000000000,23.0,دریاچه شهدای خلیج فارس
40,1395,1,Yes,No,No,2200000000,44.0,طیب
105,1403,2,Yes,Yes,Yes,11500000000,2.0,زیبادشت
44,1387,1,No,Yes,Yes,3400000000,13.0,استاد معین
55,1396,1,Yes,Yes,Yes,7600000000,66.0,کوی فردوس
121,1388,3,Yes,Yes,Yes,15480000000,56.0,ازگل
140,1403,3,Yes,Yes,Yes,8000000000,14.0,دریاچه شهدای خلیج فارس
110,1392,2,Yes,Yes,Yes,20300000000,7.0,ازگل
60,1380,1,No,Yes,No,3990000000,34.0,جنت‌آباد مرکزی
54,1386,1,No,Yes,Yes,4400000000,4.0,خواجه نظام الملک
178,1391,3,Yes,Yes,Yes,1111,2.0,پاسداران
115,1393,2,Yes,Yes,Yes,15500000000,25.0,کوی مهران
130,1400,2,Yes,Yes,Yes,40000000000,28.0,ولنجک
55,1391,1,Yes,Yes,Yes,7400000000,15.0,دارآباد
135,1387,3,Yes,Yes,Yes,151851000,,سعادت‌آباد
70,1395,2,Yes,Yes,Yes,128571000,,شاهین
125,1403,3,Yes,Yes,Yes,160000000,,پونک
70,1393,2,Yes,Yes,Yes,8500000000,35.0,شاهین
180,1400,3,Yes,Yes,Yes,244444000,,پاسداران
94,1396,2,Yes,Yes,Yes,1111111,1415.0,کوهک
87,1393,2,Yes,Yes,Yes,78160000,,دکتر هوشیار
40,1389,1,Yes,No,No,2900000000,34.0,هاشمی
100,1390,2,Yes,Yes,Yes,9790000000,45.0,جنت‌آباد شمالی
57,1396,1,Yes,Yes,Yes,1700000000,2.0,استاد معین
90,1402,2,Yes,Yes,Yes,5500000000,3.0,جی
60,1380,1,No,Yes,Yes,5200000000,4.0,جنت‌آباد مرکزی
80,1401,2,Yes,Yes,Yes,15500000000,5.0,ظفر
342,1401,3,Yes,Yes,Yes,113700000000,10.0,فرمانیه
64,1399,2,Yes,Yes,Yes,84375000,,آذربایجان
200,1387,3,Yes,Yes,Yes,24000000000,45.0,ظفر
82,1374,2,No,No,Yes,4400000000,5.0,خواجه نظام الملک
44,1393,1,Yes,No,Yes,61090000,,شبیری
110,1403,3,Yes,Yes,Yes,1995000000,3030.0,دریاچه شهدای خلیج فارس
70,1384,1,No,No,Yes,3300000000,1.0,شهید دستغیب
120,1403,3,Yes,Yes,Yes,106000000,,شمس‌آباد
90,1393,2,Yes,Yes,Yes,8300000000,45.0,سازمان برنامه
86,1395,2,Yes,Yes,No,3888000000,1.0,دیلمان
55,1389,1,No,Yes,Yes,45454000,,شبیری
65,1399,2,Yes,Yes,Yes,2000000000,3.0,شهر زیبا
132,1370,3,No,No,No,60606000,,شیخ هادی
100,1403,2,Yes,Yes,Yes,16500000000,15.0,پونک
62,1384,2,No,No,Yes,3350000000,24.0,افسریه
100,1378,3,No,No,Yes,9300000000,44.0,کوی مهران
100,1401,2,Yes,Yes,Yes,127000000,,شمس‌آباد
72,1393,2,Yes,Yes,Yes,6750000000,25.0,تهرانپارس غربی
58,1398,1,Yes,Yes,Yes,1200000000,2.0,شهر زیبا
170,1403,3,Yes,Yes,Yes,179411000,,شیان
98,1396,2,Yes,Yes,Yes,8750000000,115.0,استخر
66,1384,1,No,Yes,Yes,3250000000,24.0,جیحون
120,1403,2,Yes,Yes,Yes,35000000,,آبشار تهران
140,1403,3,Yes,Yes,No,16800000000,35.0,شهران جنوبی
181,1403,3,Yes,Yes,Yes,21000000000,311.0,پاسداران
77,1385,2,No,Yes,Yes,4700000000,2.0,مشیریه
155,1370,3,Yes,Yes,Yes,100000000,,نیلوفر
55,1380,1,No,No,Yes,2850000000,24.0,سلسبیل
92,1394,2,Yes,Yes,Yes,11400000000,15.0,دارآباد
66,1398,2,Yes,Yes,No,3450000000,35.0,فلاح
140,1395,3,Yes,Yes,Yes,22000000000,3.0,فرمانیه
330,1375,3,Yes,Yes,Yes,50000000000,222.0,جردن
120,1398,3,Yes,Yes,Yes,6700000000,3.0,وردآورد
150,1403,3,Yes,Yes,Yes,22000000,,دریاچه شهدای خلیج فارس
102,1392,2,Yes,Yes,Yes,12950000000,15.0,اباذر
85,1393,2,Yes,Yes,Yes,7650000000,25.0,پونک
52,1394,1,Yes,Yes,Yes,3400000000,24.0,جوادیه تهرانپارس
67,1386,2,No,Yes,Yes,4200000000,14.0,جیحون
83,1402,2,Yes,Yes,No,4600000000,55.0,مسعودیه
81,1398,2,Yes,Yes,No,6500000000,25.0,دکتر هوشیار
142,1382,3,No,Yes,Yes,10500000000,14.0,سازمان برنامه
67,1396,1,Yes,Yes,No,3800000000,35.0,دولت‌آباد
42,1382,1,No,Yes,Yes,2310000000,24.0,شهرک تختی
142,1393,3,Yes,Yes,Yes,20500000000,35.0,هفت حوض
117,1387,3,Yes,Yes,Yes,11700000000,35.0,سازمان آب
113,1402,2,Yes,Yes,Yes,21500000000,2.0,یوسف‌آباد
180,1401,3,Yes,Yes,Yes,33300000000,24.0,هفت حوض
135,1388,3,No,No,Yes,37037000,,تهران‌نو
90,1400,2,Yes,Yes,No,19500000000,6.0,یوسف‌آباد
120,1388,2,No,Yes,Yes,13000000000,14.0,مشیریه
107,1388,2,Yes,Yes,Yes,11000000000,45.0,کوی فردوس
60,1403,1,Yes,Yes,Yes,1560000000,5.0,کوهک
38,1390,1,No,No,No,1850000000,44.0,گلچین
74,1397,1,Yes,Yes,Yes,4450000000,4.0,دیلمان
220,1403,3,Yes,Yes,Yes,100000000000,36.0,سعادت‌آباد
59,1392,1,Yes,Yes,Yes,7150000000,2.0,باغ فیض
170,1400,3,Yes,Yes,Yes,52000000000,6.0,اقدسیه
122,1403,3,Yes,Yes,Yes,3200000000,16.0,آبشار تهران
55,1398,1,Yes,Yes,Yes,138181000,,سازمان برنامه
156,1402,3,Yes,Yes,Yes,31980000000,5.0,سهروردی
135,1398,3,Yes,Yes,Yes,20000000000,35.0,کوی مهران
92,1393,2,Yes,Yes,Yes,10700000000,55.0,کوی فردوس
86,1393,2,Yes,Yes,Yes,4300000000,25.0,زهتابی
126,1390,3,Yes,Yes,Yes,172619000,,سعادت‌آباد
57,1385,1,No,Yes,Yes,4950000000,2.0,تهرانپارس غربی
76,1399,2,Yes,Yes,Yes,59210000,,هاشمی
69,1400,2,Yes,Yes,Yes,4400000000,34.0,مشیریه
68,1400,1,Yes,Yes,Yes,2070000000,2.0,مبارک‌آباد بهشتی
45,1389,1,No,No,Yes,44444000,,فلاح
70,1398,2,Yes,Yes,Yes,82000000,,طرشت
110,1391,2,Yes,Yes,Yes,19000000000,35.0,سعادت‌آباد
210,1402,3,Yes,Yes,Yes,29000000000,4.0,شهران جنوبی
130,1398,3,Yes,Yes,Yes,153846000,,شهرک غرب
52,1389,1,No,Yes,Yes,2600000000,13.0,نواب
38,1390,1,No,No,Yes,52105000,,فلاح
86,1385,2,Yes,Yes,Yes,10200000000,45.0,شهرک ژاندارمری
96,1403,2,Yes,Yes,Yes,140000000,36.0,جنت‌آباد شمالی
200,1395,3,Yes,Yes,Yes,45000000000,36.0,زعفرانیه
63,1399,1,Yes,Yes,Yes,8900000000,9.0,شهرک نفت (منطقه ۵)
103,1388,2,Yes,Yes,Yes,17000000000,14.0,سعادت‌آباد
47,1392,1,Yes,No,No,2580000000,3.0,فلاح
80,1380,2,Yes,Yes,Yes,9000000000,5.0,سازمان برنامه
150,1403,3,Yes,Yes,Yes,26900000000,3.0,مرزداران
56,1395,1,Yes,No,No,3900000000,45.0,بریانک
42,1395,1,Yes,Yes,Yes,3200000000,14.0,جیحون
85,1401,2,Yes,Yes,Yes,6200000000,4.0,جیحون
120,1403,2,Yes,Yes,Yes,3720000000,66.0,تهران‌سر
355,1401,4,Yes,Yes,Yes,140000000000,410.0,اقدسیه
131,1394,3,Yes,Yes,Yes,16900000000,2.0,شهران شمالی
59,1403,1,Yes,Yes,Yes,4300000000,15.0,ارامنه
85,1386,2,Yes,Yes,Yes,9500000000,24.0,پونک
132,1397,3,Yes,Yes,Yes,16000000000,42.0,جنت‌آباد شمالی
170,1403,3,Yes,Yes,Yes,170529000,,امیرآباد
52,1388,1,No,No,Yes,2050000000,13.0,شوش
60,1403,1,Yes,Yes,Yes,750000000,411.0,دریاچه شهدای خلیج فارس
95,1403,2,Yes,Yes,Yes,10100000000,6.0,پونک
100,1403,2,Yes,Yes,Yes,1500000000,1517.0,دریاچه شهدای خلیج فارس
200,1384,3,Yes,Yes,Yes,26700000000,2.0,شهرک غرب
150,1385,3,Yes,Yes,Yes,17500000000,55.0,هروی
48,1400,1,Yes,Yes,Yes,1700000000,3.0,طوس
115,1397,2,Yes,Yes,Yes,31000000000,510.0,دروس
115,1403,2,Yes,Yes,Yes,6420000,7.0,وردآورد
143,1403,3,Yes,Yes,Yes,11400000000,35.0,حمزه‌آباد
300,1402,4,Yes,Yes,Yes,256666000,,سعادت‌آباد
63,1386,1,No,Yes,Yes,3550000000,24.0,افسریه
112,1392,2,Yes,Yes,Yes,17950000000,3.0,ایوانک
58,1390,1,No,Yes,Yes,102586000,,پونک
82,1390,2,Yes,Yes,Yes,3350000000,1.0,ابراهیم‌آباد
80,1397,2,Yes,Yes,Yes,10800000000,3.0,کوی مهران
79,1403,2,Yes,Yes,Yes,4386000000,5.0,وردآورد
62,1385,1,No,Yes,Yes,5900000000,1.0,شمس‌آباد
54,1383,2,Yes,Yes,Yes,5847000000,24.0,ارم
160,1385,3,Yes,Yes,Yes,181250000,,دروس
80,1378,1,No,No,Yes,33750000,,نواب
110,1383,2,Yes,Yes,Yes,18000000000,6.0,اختیاریه
55,1383,1,Yes,Yes,Yes,5847000000,15.0,کوی فردوس
100,1403,2,Yes,Yes,Yes,18000000,,شهرک راه‌آهن
90,1392,2,Yes,Yes,Yes,12400000000,45.0,سازمان آب
79,1400,2,Yes,Yes,No,6680000000,24.0,هاشمی
200,1403,3,Yes,Yes,Yes,64000000000,45.0,پاسداران
70,1383,2,No,Yes,Yes,6500000000,33.0,قیطریه
78,1387,2,Yes,Yes,Yes,6400000000,5.0,آبشار تهران
121,1387,2,Yes,Yes,Yes,107355000,,نیلوفر
75,1378,2,No,No,Yes,6900000000,4.0,یوسف‌آباد
42,1381,1,No,No,No,3500000000,2.0,نارمک
103,1401,2,Yes,Yes,Yes,10300000000,1.0,دکتر هوشیار
82,1394,2,Yes,Yes,Yes,103658000,,باغ فیض
297,1403,3,Yes,Yes,Yes,159000000,,شهران شمالی
75,1389,2,No,No,Yes,56666000,,سلسبیل
145,1393,3,Yes,Yes,Yes,27000000000,1.0,پاسداران
55,1389,1,Yes,No,Yes,2300000000,35.0,زمزم
130,1402,2,Yes,Yes,Yes,16850000000,111.0,پاسداران
80,1395,2,Yes,Yes,Yes,6070000000,4.0,اسکندری
101,1402,2,Yes,Yes,Yes,12350000000,12.0,پونک
118,1403,3,Yes,Yes,Yes,8800000000,5.0,تهران‌سر
77,1394,2,Yes,Yes,Yes,77272000,,زنجان
115,1378,2,No,No,Yes,11000000000,4.0,یوسف‌آباد
215,1403,4,Yes,Yes,Yes,204651000,,یوسف‌آباد
150,1403,3,Yes,Yes,Yes,39750000000,1.0,شهرک غرب
60,1396,1,Yes,Yes,Yes,3000000000,44.0,زمزم
128,1397,3,Yes,Yes,Yes,12800000000,25.0,سازمان برنامه
85,1403,2,Yes,Yes,Yes,16200000000,66.0,یوسف‌آباد
67,1386,2,No,Yes,Yes,50746000,,بهداشت
209,1403,3,Yes,Yes,Yes,75000000000,59.0,سعادت‌آباد
86,1395,2,Yes,Yes,Yes,12800000000,5.0,گیشا (کوی نصر)
95,1403,2,Yes,Yes,Yes,360000000,24.0,مشیریه
165,1392,3,Yes,Yes,Yes,224242000,,دزاشیب
112,1388,2,Yes,Yes,Yes,11700000000,25.0,سازمان آب
72,1383,2,No,Yes,Yes,105555000,,پونک
100,1401,2,Yes,Yes,Yes,12500000000,35.0,تهرانپارس غربی
90,1398,2,Yes,Yes,Yes,9900000000,1.0,سازمان برنامه
60,1403,1,Yes,No,Yes,5900000000,14.0,جیحون
209,1402,3,Yes,Yes,Yes,29500000000,45.0,شهران جنوبی
171,1400,3,Yes,Yes,Yes,33500000000,55.0,یوسف‌آباد
115,1403,2,Yes,Yes,Yes,16600000000,45.0,عباس‌آباد
115,1391,2,Yes,Yes,Yes,160869000,,قبا
79,1398,2,Yes,Yes,Yes,5450000000,24.0,افسریه
140,1396,3,Yes,Yes,Yes,19000000000,5.0,اباذر
75,1403,2,Yes,Yes,Yes,2400000000,526.0,دریاچه شهدای خلیج فارس
75,1394,1,Yes,Yes,No,62500000,,شهرک شریعتی
65,1395,2,Yes,Yes,Yes,8400000000,45.0,جنت‌آباد جنوبی
82,1395,2,Yes,Yes,Yes,11500000000,35.0,سهروردی
32,1379,1,No,No,Yes,1600000000,3.0,آذری
90,1397,2,Yes,Yes,Yes,11500000000,45.0,جنت‌آباد جنوبی
78,1395,2,Yes,Yes,Yes,62820000,,میدان حر
200,1403,3,Yes,Yes,Yes,48000000000,37.0,شهرک غرب
55,1393,1,Yes,No,Yes,5100000000,44.0,جیحون
135,1403,3,Yes,Yes,Yes,935000000,1015.0,چیتگر
78,1393,2,Yes,Yes,Yes,5850000000,34.0,استاد معین
102,1403,2,Yes,Yes,Yes,11000000000,66.0,تهران‌نو
78,1403,2,Yes,Yes,Yes,153846000,,سازمان برنامه
69,1403,1,Yes,Yes,Yes,5580000000,68.0,تهران‌سر
141,1377,3,No,Yes,Yes,15750000000,1.0,تهرانپارس غربی
97,1395,2,Yes,Yes,Yes,5970000000,67.0,مهرآباد جنوبی
150,1401,2,Yes,Yes,Yes,68000000,,استاد معین
48,1385,1,No,Yes,Yes,65625000,,سلسبیل
90,1403,2,Yes,Yes,Yes,8050000000,25.0,تهران‌سر
201,1395,3,Yes,Yes,Yes,33900000000,811.0,هروی
69,1396,2,Yes,Yes,Yes,4750000000,2.0,استاد معین
53,1385,2,No,Yes,Yes,50377000,,سلسبیل
88,1403,2,Yes,Yes,No,6350000000,36.0,افسریه
98,1393,2,Yes,Yes,Yes,135714000,,شهرک ژاندارمری
145,1403,3,Yes,Yes,Yes,17500000000,3.0,بهار
68,1385,2,No,Yes,Yes,7400000000,3.0,پونک
250,1397,4,Yes,Yes,Yes,244000000,,سعادت‌آباد
85,1396,2,Yes,Yes,Yes,3600000000,3.0,استاد معین
53,1371,1,No,No,Yes,4100000000,34.0,حشمتیه
80,1384,2,No,Yes,Yes,8500000000,24.0,پاتریس لومومبا
125,1403,3,Yes,Yes,Yes,6380000000,1830.0,چیتگر
40,1390,1,No,Yes,Yes,2900000000,33.0,هاشمی
230,1383,3,Yes,Yes,Yes,139130000,,سعادت‌آباد
115,1403,2,Yes,Yes,Yes,173913000,,پاسداران
95,1395,2,Yes,Yes,Yes,12600000000,3.0,اباذر
131,1402,2,Yes,Yes,Yes,20960000000,15.0,هروی
98,1400,2,Yes,Yes,Yes,69387000,,شهرک سینمایی
160,1400,3,Yes,Yes,Yes,24000000000,1.0,امیرآباد
42,1383,1,No,No,Yes,2250000000,,سلسبیل
100,1393,2,Yes,Yes,Yes,10400000000,35.0,جنت‌آباد جنوبی
93,1385,2,No,Yes,Yes,98924000,,جنت‌آباد جنوبی
155,1400,3,Yes,Yes,Yes,12000000000,55.0,آذربایجان
150,1402,3,Yes,Yes,Yes,45000000000,5.0,سعادت‌آباد
55,1380,1,No,No,Yes,2950000000,4.0,چهارصد دستگاه
116,1390,2,Yes,Yes,Yes,10500000000,3.0,سازمان آب
64,1389,1,Yes,Yes,Yes,6820000000,45.0,پونک
156,1402,3,Yes,Yes,Yes,27300000000,25.0,پونک
141,1401,3,Yes,Yes,Yes,36000000000,1.0,زعفرانیه
53,1397,1,Yes,Yes,No,5050000000,35.0,دکتر هوشیار
149,1399,3,Yes,Yes,Yes,125838000,,مرزداران
45,1385,1,No,Yes,Yes,2500000000,1.0,بریانک
300,1403,4,Yes,Yes,Yes,145000000000,68.0,الهیه
205,1402,3,Yes,Yes,Yes,165365000,,مرزداران
87,1390,2,Yes,Yes,Yes,10000000000,6.0,پونک
192,1393,3,Yes,Yes,Yes,32600000000,1111.0,ازگل
68,1394,1,Yes,Yes,Yes,3400000000,45.0,زمزم
54,1382,1,No,Yes,Yes,2790000000,44.0,شهید اسدی
198,1401,3,Yes,Yes,Yes,42000000000,910.0,نیاوران
64,1401,1,Yes,Yes,Yes,15850000000,5.0,میرداماد
113,1403,2,Yes,Yes,Yes,66371000,,دریاچه شهدای خلیج فارس
68,1380,2,No,Yes,Yes,7300000000,24.0,پونک
57,1396,2,Yes,Yes,Yes,1560000000,4.0,اندیشه (شهر زیبا)
207,1402,3,Yes,Yes,Yes,52000000000,710.0,فرمانیه
100,1393,2,Yes,Yes,Yes,6700000000,44.0,سلسبیل
146,1371,3,No,Yes,Yes,27000000000,23.0,نیلوفر
75,1385,2,No,Yes,Yes,88000000,,سازمان برنامه
72,1383,2,No,No,Yes,3700000000,44.0,مهرآباد جنوبی
70,1394,1,Yes,Yes,Yes,8800000000,15.0,پونک
88,1393,2,Yes,Yes,Yes,5300000000,35.0,حمزه‌آباد
83,1393,2,No,Yes,Yes,6100000000,44.0,دردشت
76,1403,2,Yes,Yes,Yes,3420000000,4.0,خزانه
100,1398,2,Yes,Yes,Yes,17500000000,26.0,میرداماد
73,1399,2,Yes,Yes,Yes,2100000000,3.0,اندیشه (شهر زیبا)
130,1381,2,Yes,Yes,Yes,17000000000,66.0,میرداماد
120,1399,3,Yes,Yes,Yes,19200000000,4.0,هروی
103,1389,2,Yes,Yes,Yes,14000000000,55.0,سیدخندان
130,1403,2,Yes,Yes,Yes,28500000000,26.0,نیاوران
360,1403,4,Yes,Yes,Yes,86400000000,2.0,قلهک
90,1385,2,No,Yes,Yes,7500000000,44.0,سازمان برنامه
80,1383,1,Yes,Yes,Yes,10400000000,2.0,سعادت‌آباد
55,1400,1,Yes,Yes,Yes,1450000000,3.0,شهر زیبا
76,1389,2,Yes,Yes,Yes,7800000000,35.0,پونک
112,1397,3,Yes,Yes,Yes,16000000000,35.0,جنت‌آباد مرکزی
131,1388,3,Yes,Yes,Yes,848176000,,پونک
165,1395,3,Yes,Yes,Yes,25300000000,4.0,میرداماد
185,1396,3,Yes,Yes,Yes,36500000000,4.0,مرزداران
75,1403,2,Yes,Yes,Yes,2800000000,44.0,تهران‌سر
270,1397,3,Yes,Yes,Yes,53000000000,612.0,زعفرانیه
172,1370,3,No,Yes,No,13950000000,44.0,صادقیه
95,1398,2,Yes,Yes,Yes,68421000,,زنجان
129,1398,2,Yes,Yes,Yes,19350000000,3.0,هروی
95,1388,2,Yes,Yes,Yes,11400000000,4.0,هروی
70,1403,2,Yes,Yes,Yes,500000000,1419.0,چیتگر
86,1380,2,No,No,Yes,4250000000,24.0,نازی‌آباد
35,1391,1,No,Yes,No,2000000000,3.0,جوادیه
92,1399,2,Yes,Yes,Yes,8600000000,1011.0,اندیشه (شهر زیبا)
140,1403,3,Yes,Yes,Yes,19800000000,55.0,شهرک نفت (منطقه ۵)
70,1384,2,No,Yes,Yes,8200000000,4.0,شاهین
140,1398,3,Yes,Yes,Yes,18200000000,38.0,ایرانشهر
67,1401,2,Yes,Yes,Yes,2900000000,1.0,شهر زیبا
80,1390,2,No,No,Yes,5100000000,24.0,دکتر هوشیار
200,1398,3,Yes,Yes,Yes,33000000000,55.0,پاسداران
143,1403,3,Yes,Yes,Yes,221678000,,هروی
72,1385,2,Yes,Yes,Yes,3300000000,66.0,حمزه‌آباد
132,1403,3,Yes,Yes,Yes,24000000000,46.0,یوسف‌آباد
200,1381,3,Yes,Yes,Yes,165000000,,دروس
100,1394,2,Yes,Yes,Yes,15000000000,5.0,قلهک
95,1393,2,Yes,Yes,Yes,13500000000,55.0,یوسف‌آباد
57,1394,1,Yes,Yes,Yes,3020000000,1.0,جوادیه
34,1403,1,Yes,Yes,Yes,1200000000,35.0,چهارصد دستگاه
126,1403,2,Yes,Yes,Yes,21500000000,35.0,یوسف‌آباد
107,1403,2,Yes,Yes,Yes,17120000000,6.0,سیدخندان
100,1403,2,Yes,Yes,Yes,7000000,,چیتگر
55,1401,1,Yes,Yes,Yes,150909000,,شهران جنوبی
63,1385,2,No,Yes,Yes,131746000,,پونک
97,1403,2,Yes,Yes,Yes,1280000000,811.0,چیتگر
68,1395,2,Yes,No,Yes,84558000,,استاد معین
83,1394,2,Yes,Yes,Yes,12700000000,15.0,پونک
199,1396,3,Yes,Yes,Yes,38000000000,16.0,هروی
185,1394,3,Yes,Yes,Yes,170000000,,مرزداران
125,1398,3,Yes,Yes,Yes,188000000,,سعادت‌آباد
227,1397,3,Yes,Yes,Yes,58000000000,46.0,فرمانیه
63,1389,1,No,No,Yes,3500000000,34.0,شهران جنوبی
57,1397,1,Yes,Yes,Yes,1580000000,16.0,شهر زیبا
80,1401,2,Yes,No,Yes,5600000000,44.0,زاهد گیلانی
95,1394,2,Yes,Yes,Yes,15500000000,66.0,کامرانیه
110,1387,2,Yes,Yes,Yes,9500000000,8.0,سعادت‌آباد
140,1390,3,Yes,Yes,Yes,16800000000,44.0,پونک
133,1391,3,Yes,Yes,Yes,8200000000,34.0,دکتر هوشیار
170,1382,3,Yes,Yes,Yes,135294000,,شهرک غرب
113,1388,3,Yes,Yes,Yes,16500000000,3.0,سعادت‌آباد
80,1370,2,No,Yes,Yes,5000000000,2.0,شهر زیبا
55,1394,1,Yes,Yes,No,3270000000,2.0,علی‌آباد
125,1385,2,No,Yes,Yes,11200000000,14.0,دانشگاه شریف
45,1382,1,No,Yes,Yes,3000000000,23.0,سلسبیل
122,1393,2,Yes,Yes,Yes,61475000,,وردآورد
70,1399,1,Yes,Yes,Yes,68571000,,دکتر هوشیار
44,1394,1,Yes,No,No,2550000000,1.0,خزانه
245,1401,3,Yes,Yes,Yes,85750000000,56.0,دروس
120,1389,2,Yes,Yes,Yes,12000000000,15.0,کوی فردوس
100,1400,2,Yes,Yes,Yes,7000000000,2.0,میدان حر
170,1371,4,No,No,Yes,7700000000,44.0,نجات اللهی
127,1390,2,Yes,Yes,Yes,20700000000,15.0,نیاوران
95,1397,2,Yes,Yes,Yes,11000000000,3.0,جنت‌آباد جنوبی
92,1385,2,Yes,Yes,Yes,114130000,,مرزداران
50,1387,1,No,Yes,Yes,4980000000,44.0,جنت‌آباد شمالی
55,1380,1,Yes,Yes,Yes,4150000000,36.0,ایرانشهر
165,1386,3,Yes,Yes,Yes,181818000,,آجودانیه
110,1403,2,Yes,Yes,Yes,200454000,,میرداماد
202,1399,3,Yes,Yes,Yes,39900000000,55.0,شهرک ژاندارمری
115,1398,2,Yes,Yes,Yes,213043000,,میرداماد
141,1370,3,Yes,Yes,Yes,16550000000,8.0,اکباتان
88,1394,2,Yes,Yes,Yes,6600000000,1.0,تهران‌سر
80,1399,2,Yes,Yes,Yes,110000000,,لویزان
100,1403,2,Yes,Yes,Yes,65000000,,چیتگر
200,1388,3,Yes,Yes,Yes,26500000000,36.0,شهرک ژاندارمری
50,1375,1,No,No,Yes,2450000000,4.0,میدان حر
63,1389,1,No,Yes,Yes,63492000,,شهران شمالی
97,1394,2,Yes,Yes,Yes,6300000000,66.0,مهرآباد جنوبی
37,1384,1,No,No,No,46756000,,فلاح
75,1403,2,Yes,Yes,Yes,625000000,1323.0,چیتگر
280,1403,3,Yes,Yes,Yes,98000000000,25.0,سعادت‌آباد
145,1388,3,Yes,Yes,Yes,27300000000,55.0,سعادت‌آباد
105,1398,2,Yes,Yes,Yes,13700000000,45.0,شمس‌آباد
260,1398,3,Yes,Yes,Yes,120000000000,1010.0,الهیه
120,1393,2,Yes,Yes,Yes,140833000,,یوسف‌آباد
135,1403,3,Yes,Yes,Yes,17200000000,25.0,کوی فردوس
77,1392,2,Yes,Yes,Yes,7500000000,45.0,نارمک جنوبی
72,1398,2,Yes,Yes,No,5100000000,15.0,افسریه
110,1403,2,No,Yes,Yes,28000000000,1.0,سعادت‌آباد
135,1398,3,Yes,Yes,Yes,22800000000,35.0,یوسف‌آباد
93,1395,2,Yes,Yes,Yes,80645000,,شهرک راه‌آهن
60,1390,1,No,Yes,Yes,129166000,,شهرک نفت (منطقه ۵)
63,1382,1,No,Yes,No,3420000000,34.0,سلسبیل
47,1388,1,No,Yes,Yes,2550000000,2.0,مخصوص
147,1393,3,Yes,Yes,Yes,16500000000,35.0,کوی فردوس
70,1385,2,Yes,Yes,Yes,6780000000,35.0,کوی فردوس
107,1403,2,Yes,Yes,Yes,88000000,,صادقیه
79,1383,2,Yes,Yes,Yes,8300000000,34.0,سازمان برنامه
44,1381,1,No,No,No,2200000000,,بریانک
78,1388,2,No,No,No,3800000000,44.0,شهید رجایی
114,1403,2,Yes,Yes,Yes,8230000000,10.0,چیتگر
51,1402,1,Yes,Yes,Yes,2300000000,34.0,کاروان
65,1388,2,No,Yes,Yes,8700000000,14.0,پونک
55,1403,1,Yes,Yes,No,2900000000,2.0,مسعودیه
60,1388,2,No,No,Yes,5600000000,24.0,هفت حوض
106,1386,2,Yes,Yes,Yes,14800000000,15.0,هروی
90,1394,2,Yes,Yes,Yes,11400000000,45.0,پونک
103,1392,2,Yes,Yes,Yes,8500000000,4.0,نبی اکرم(ص)
140,1373,3,Yes,Yes,Yes,12500000000,212.0,شهرک ژاندارمری
55,1380,1,No,Yes,Yes,5400000000,,کوی فردوس
72,1387,2,Yes,Yes,Yes,3800000000,4.0,خلیج فارس
75,1403,2,Yes,Yes,Yes,600000000,1225.0,چیتگر
105,1395,2,Yes,Yes,Yes,12700000,25.0,مدائن
100,1403,2,Yes,Yes,Yes,160000000,,مرزداران
125,1385,2,Yes,Yes,Yes,124000000,,پونک
128,1403,3,Yes,Yes,Yes,23000000000000,25.0,نیلوفر
62,1370,1,Yes,No,No,137096000,,اکباتان
80,1403,2,Yes,Yes,Yes,1500000000,4.0,تهران‌سر
70,1395,2,Yes,No,Yes,4600000000,3.0,گرگان
120,1385,3,Yes,Yes,Yes,13000000000,35.0,کوی فردوس
63,1397,2,Yes,Yes,Yes,1420000000,3.0,اندیشه (شهر زیبا)
61,1382,1,No,No,Yes,3590000000,14.0,سلسبیل
120,1403,3,Yes,Yes,Yes,165833000,,اختیاریه
112,1403,2,Yes,Yes,Yes,24900000000,6.0,دربند
112,1381,2,Yes,Yes,Yes,10900000000,55.0,کوی فردوس
